"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter"
"8433","Igor",2010,9,12,6,17.7,-43.5,"hurricane","1",70,985,184.1248
"8434","Julia",2010,9,12,6,12.9,-20.5,"tropical depression","-1",30,1007,0
"8435","Igor",2010,9,12,12,17.7,-44.9,"hurricane","2",90,970,230.156
"8436","Julia",2010,9,12,12,13,-21.3,"tropical depression","-1",30,1006,0
"8437","Igor",2010,9,12,18,17.7,-46.1,"hurricane","4",115,948,276.1872
"8438","Julia",2010,9,12,18,13.1,-22.1,"tropical storm","0",35,1005,120.8319
"8439","Igor",2010,9,13,0,17.7,-47.3,"hurricane","4",130,935,276.1872
"8440","Julia",2010,9,13,0,13.5,-23.1,"tropical storm","0",40,1004,120.8319
"8441","Igor",2010,9,13,6,17.6,-48.3,"hurricane","4",130,935,310.7106
"8442","Julia",2010,9,13,6,14,-24.2,"tropical storm","0",40,1004,120.8319
"8443","Igor",2010,9,13,12,17.6,-49.3,"hurricane","4",130,933,310.7106
"8444","Julia",2010,9,13,12,14.5,-25.4,"tropical storm","0",40,1004,120.8319
"8445","Igor",2010,9,13,18,17.6,-50.2,"hurricane","4",125,937,333.7262
"8446","Julia",2010,9,13,18,15,-26.5,"tropical storm","0",45,1003,120.8319
"8447","Igor",2010,9,14,0,17.7,-50.9,"hurricane","4",125,937,333.7262
"8448","Julia",2010,9,14,0,15.3,-27.5,"tropical storm","0",45,1002,120.8319
"8449","Igor",2010,9,14,6,17.9,-51.5,"hurricane","4",115,945,333.7262
"8450","Julia",2010,9,14,6,15.6,-28.4,"tropical storm","0",60,994,120.8319
"8451","Igor",2010,9,14,12,18.2,-52.1,"hurricane","4",115,945,333.7262
"8452","Julia",2010,9,14,12,15.9,-29.2,"hurricane","1",70,987,138.0936
"8453","Karl",2010,9,14,12,17.6,-82.3,"tropical depression","-1",30,1003,0
"8454","Igor",2010,9,14,18,18.6,-52.8,"hurricane","4",125,933,391.2652
"8455","Julia",2010,9,14,18,16.1,-29.9,"hurricane","1",80,979,155.3553
"8456","Karl",2010,9,14,18,18.1,-83.6,"tropical storm","0",35,1001,11.5078
"8457","Igor",2010,9,15,0,18.9,-53.5,"hurricane","4",135,924,391.2652
"8458","Julia",2010,9,15,0,16.4,-30.6,"hurricane","2",90,973,172.617
"8459","Karl",2010,9,15,0,18.3,-85,"tropical storm","0",40,999,34.5234
"8460","Igor",2010,9,15,6,19.2,-54.1,"hurricane","4",125,935,391.2652
"8461","Julia",2010,9,15,6,16.9,-31.4,"hurricane","3",110,956,189.8787
"8462","Karl",2010,9,15,6,18.3,-86.2,"tropical storm","0",55,997,80.5546
"8463","Igor",2010,9,15,12,19.5,-54.7,"hurricane","4",115,945,391.2652
"8464","Julia",2010,9,15,12,17.7,-32.2,"hurricane","4",120,948,207.1404
"8465","Karl",2010,9,15,12,18.5,-87.6,"tropical storm","0",55,991,86.3085
"8466","Karl",2010,9,15,12,18.5,-87.8,"tropical storm","0",55,991,86.3085
"8467","Igor",2010,9,15,18,19.8,-55.3,"hurricane","4",115,942,402.773
"8468","Julia",2010,9,15,18,18.8,-33,"hurricane","4",115,951,224.4021
"8469","Karl",2010,9,15,18,18.8,-88.8,"tropical storm","0",45,994,63.2929
"8470","Igor",2010,9,16,0,20.1,-56,"hurricane","4",120,936,483.3276
"8471","Julia",2010,9,16,0,19.9,-34.1,"hurricane","3",105,958,224.4021
"8472","Karl",2010,9,16,0,19.2,-90.1,"tropical storm","0",40,997,57.539
"8473","Igor",2010,9,16,6,20.4,-56.5,"hurricane","4",125,929,483.3276
"8474","Julia",2010,9,16,6,20.9,-35.8,"hurricane","3",100,962,258.9255
"8475","Karl",2010,9,16,6,19.4,-91.1,"tropical storm","0",45,994,86.3085
"8476","Igor",2010,9,16,12,20.8,-57.1,"hurricane","4",120,934,483.3276
"8477","Julia",2010,9,16,12,21.8,-37.7,"hurricane","2",90,970,258.9255
"8478","Karl",2010,9,16,12,19.6,-92.2,"tropical storm","0",55,986,120.8319
"8479","Igor",2010,9,16,18,21.4,-57.8,"hurricane","4",115,940,500.5893
"8480","Julia",2010,9,16,18,22.7,-40,"hurricane","1",80,977,258.9255
"8481","Karl",2010,9,16,18,19.6,-93.3,"hurricane","1",70,982,126.5858
"8482","Igor",2010,9,17,0,21.8,-58.4,"hurricane","4",115,935,500.5893
"8483","Julia",2010,9,17,0,23.1,-42,"hurricane","1",75,981,241.6638
"8484","Karl",2010,9,17,0,19.7,-94.1,"hurricane","2",85,971,161.1092
"8485","Igor",2010,9,17,6,22.2,-59.1,"hurricane","3",110,935,517.851
"8486","Julia",2010,9,17,6,23.5,-44,"hurricane","1",75,981,241.6638
"8487","Karl",2010,9,17,6,19.7,-94.9,"hurricane","2",95,966,184.1248
"8488","Igor",2010,9,17,12,22.8,-59.9,"hurricane","3",100,945,517.851
"8489","Julia",2010,9,17,12,23.9,-45.8,"hurricane","1",70,983,241.6638
"8490","Karl",2010,9,17,12,19.6,-95.6,"hurricane","3",110,956,172.617
"8491","Karl",2010,9,17,15,19.4,-96,"hurricane","3",110,970,172.617
"8492","Karl",2010,9,17,16,19.3,-96.2,"hurricane","3",100,976,172.617
"8493","Igor",2010,9,17,18,23.5,-60.7,"hurricane","2",90,947,575.39
"8494","Julia",2010,9,17,18,24.6,-47.4,"hurricane","1",65,986,241.6638
"8495","Karl",2010,9,17,18,19.2,-96.4,"hurricane","2",90,979,172.617
"8496","Igor",2010,9,18,0,24.2,-61.6,"hurricane","2",90,947,575.39
"8497","Julia",2010,9,18,0,25.6,-48.7,"tropical storm","0",60,988,258.9255
"8498","Karl",2010,9,18,0,18.7,-97.1,"tropical storm","0",60,995,69.0468
"8499","Igor",2010,9,18,6,24.9,-62.5,"hurricane","2",85,939,575.39
"8500","Julia",2010,9,18,6,26.9,-49.8,"tropical storm","0",55,991,276.1872
"8501","Karl",2010,9,18,6,18.6,-97.4,"tropical depression","-1",25,1005,0
"8502","Igor",2010,9,18,12,25.7,-63.3,"hurricane","2",85,939,575.39
"8503","Julia",2010,9,18,12,28.3,-50.7,"tropical storm","0",50,994,293.4489
"8504","Igor",2010,9,18,18,26.6,-64,"hurricane","1",80,945,575.39
"8505","Julia",2010,9,18,18,29.8,-51.4,"tropical storm","0",50,993,310.7106
"8506","Igor",2010,9,19,0,27.5,-64.6,"hurricane","1",80,945,575.39
"8507","Julia",2010,9,19,0,31.4,-51.8,"tropical storm","0",55,989,327.9723
"8508","Igor",2010,9,19,6,28.4,-65.2,"hurricane","1",75,949,575.39
"8509","Julia",2010,9,19,6,32.8,-52,"tropical storm","0",50,993,327.9723
"8510","Igor",2010,9,19,12,29.6,-65.6,"hurricane","1",75,949,632.929
"8511","Julia",2010,9,19,12,33.9,-51.4,"tropical storm","0",45,995,327.9723
"8512","Igor",2010,9,19,18,30.8,-65.9,"hurricane","1",70,952,632.929
"8513","Julia",2010,9,19,18,34.6,-50.2,"tropical storm","0",45,995,345.234
"8514","Igor",2010,9,20,0,31.9,-65.7,"hurricane","1",65,953,632.929
"8515","Julia",2010,9,20,0,34.9,-49.2,"tropical storm","0",45,995,362.4957
"8516","Igor",2010,9,20,6,33.2,-65.2,"hurricane","1",65,957,690.468
"8517","Julia",2010,9,20,6,34.9,-48,"tropical storm","0",40,997,345.234
"8518","Igor",2010,9,20,12,35.1,-64.2,"hurricane","1",65,960,690.468
"8519","Julia",2010,9,20,12,34.7,-46.9,"tropical storm","0",40,999,345.234
"8520","Igor",2010,9,20,18,37.2,-62.6,"hurricane","1",65,960,690.468
"8521","Lisa",2010,9,20,18,16.3,-32,"tropical depression","-1",30,1006,0
"8522","Igor",2010,9,21,0,39,-60.4,"hurricane","1",65,960,805.546
"8523","Lisa",2010,9,21,0,16.8,-31.9,"tropical storm","0",35,1005,63.2929
"8524","Igor",2010,9,21,6,41.5,-57,"hurricane","1",65,960,805.546
"8525","Lisa",2010,9,21,6,17.3,-31.8,"tropical storm","0",40,1003,63.2929
"8526","Igor",2010,9,21,12,44.8,-54.4,"hurricane","1",65,955,863.085
"8527","Lisa",2010,9,21,12,17.7,-31.7,"tropical storm","0",40,1002,69.0468
"8528","Igor",2010,9,21,15,46.6,-53.2,"hurricane","1",75,950,863.085
"8529","Lisa",2010,9,21,18,17.8,-31.5,"tropical storm","0",40,1002,80.5546
"8530","Lisa",2010,9,22,0,17.6,-31.3,"tropical storm","0",35,1003,92.0624
"8531","Lisa",2010,9,22,6,17.3,-30.9,"tropical storm","0",35,1003,92.0624
"8532","Lisa",2010,9,22,12,17.3,-30.4,"tropical storm","0",35,1003,92.0624
"8533","Lisa",2010,9,22,18,17.4,-30,"tropical depression","-1",30,1005,0
"8534","Lisa",2010,9,23,0,17.5,-29.7,"tropical depression","-1",30,1005,0
"8535","Lisa",2010,9,23,6,17.5,-29.3,"tropical depression","-1",30,1005,0
"8536","Lisa",2010,9,23,12,17.5,-28.8,"tropical storm","0",35,1004,92.0624
"8537","Matthew",2010,9,23,12,13.7,-74.8,"tropical depression","-1",30,1008,0
"8538","Lisa",2010,9,23,18,17.6,-28.3,"tropical storm","0",35,1003,92.0624
"8539","Matthew",2010,9,23,18,13.9,-76.2,"tropical storm","0",35,1007,103.5702
"8540","Lisa",2010,9,24,0,17.9,-28,"tropical storm","0",35,1002,92.0624
"8541","Matthew",2010,9,24,0,14,-77.7,"tropical storm","0",40,1005,86.3085
"8542","Lisa",2010,9,24,6,18.3,-27.7,"tropical storm","0",40,1001,92.0624
"8543","Matthew",2010,9,24,6,14,-79.3,"tropical storm","0",45,1003,86.3085
"8544","Lisa",2010,9,24,12,19,-27.6,"tropical storm","0",50,998,92.0624
"8545","Matthew",2010,9,24,12,14.2,-81.1,"tropical storm","0",45,1001,120.8319
"8546","Lisa",2010,9,24,18,19.7,-27.7,"tropical storm","0",60,993,92.0624
"8547","Matthew",2010,9,24,18,14.6,-83,"tropical storm","0",50,998,172.617
"8548","Matthew",2010,9,24,19,14.7,-83.3,"tropical storm","0",50,998,172.617
"8549","Lisa",2010,9,24,21,20,-27.7,"hurricane","1",65,988,92.0624
"8550","Lisa",2010,9,25,0,20.4,-27.8,"hurricane","1",75,982,92.0624
"8551","Matthew",2010,9,25,0,15.2,-84.6,"tropical storm","0",50,998,224.4021
"8552","Lisa",2010,9,25,6,21.3,-28,"hurricane","1",70,986,92.0624
"8553","Matthew",2010,9,25,6,15.8,-86.1,"tropical storm","0",45,998,172.617
"8554","Lisa",2010,9,25,12,22.3,-28.3,"tropical storm","0",60,990,92.0624
"8555","Matthew",2010,9,25,12,16.3,-87.7,"tropical storm","0",35,1000,138.0936
"8556","Matthew",2010,9,25,15,16.5,-88.4,"tropical storm","0",35,1000,138.0936
"8557","Lisa",2010,9,25,18,23.2,-28.6,"tropical storm","0",50,996,92.0624
"8558","Matthew",2010,9,25,18,16.7,-89.4,"tropical depression","-1",30,1000,0
"8559","Lisa",2010,9,26,0,24,-28.8,"tropical storm","0",40,1002,92.0624
"8560","Matthew",2010,9,26,0,17,-90.8,"tropical depression","-1",30,1001,0
"8561","Lisa",2010,9,26,6,24.8,-28.9,"tropical storm","0",35,1004,92.0624
"8562","Matthew",2010,9,26,6,17.3,-91.9,"tropical depression","-1",25,1002,0
"8563","Lisa",2010,9,26,12,25.3,-29,"tropical depression","-1",30,1006,0
"8564","Nicole",2010,9,28,12,20.4,-83,"tropical storm","0",35,1001,345.234
"8565","Nicole",2010,9,28,18,21,-82.7,"tropical storm","0",40,999,345.234
"8566","Nicole",2010,9,29,0,21.4,-82.2,"tropical storm","0",35,997,345.234
"8567","Nicole",2010,9,29,6,21.7,-81.6,"tropical storm","0",35,996,345.234
"8568","Nicole",2010,9,29,12,21.9,-81,"tropical storm","0",40,995,345.234
"8569","Otto",2010,10,7,12,23.6,-68.3,"tropical storm","0",45,994,207.1404
"8570","Otto",2010,10,7,18,23.8,-67.8,"tropical storm","0",50,992,207.1404
"8571","Otto",2010,10,8,0,24,-67,"tropical storm","0",55,989,241.6638
"8572","Otto",2010,10,8,6,24.4,-66.1,"tropical storm","0",60,986,241.6638
"8573","Otto",2010,10,8,12,25.2,-64.8,"hurricane","1",65,983,264.6794
"8574","Otto",2010,10,8,18,26.2,-63.3,"hurricane","1",70,980,264.6794
"8575","Otto",2010,10,9,0,27.2,-61.7,"hurricane","1",75,976,299.2028
"8576","Otto",2010,10,9,6,28.5,-59.7,"hurricane","1",75,978,299.2028
"8577","Otto",2010,10,9,12,30,-57.3,"hurricane","1",70,981,299.2028
"8578","Otto",2010,10,9,18,31.4,-54.3,"hurricane","1",65,985,299.2028
"8579","Otto",2010,10,10,0,32.7,-50.9,"tropical storm","0",60,988,299.2028
"8580","Paula",2010,10,11,0,13.9,-81.8,"tropical depression","-1",30,1006,0
"8581","Paula",2010,10,11,6,14.4,-82.5,"tropical storm","0",35,1005,69.0468
"8582","Paula",2010,10,11,12,15,-83.2,"tropical storm","0",45,1004,86.3085
"8583","Paula",2010,10,11,18,15.7,-83.8,"tropical storm","0",60,1001,103.5702
"8584","Paula",2010,10,12,0,16.5,-84.4,"hurricane","1",65,996,103.5702
"8585","Paula",2010,10,12,6,17.3,-85,"hurricane","1",65,991,103.5702
"8586","Paula",2010,10,12,12,18.1,-85.6,"hurricane","1",75,986,103.5702
"8587","Paula",2010,10,12,18,18.8,-85.9,"hurricane","2",90,981,109.3241
"8588","Paula",2010,10,13,0,19.6,-86,"hurricane","2",90,981,109.3241
"8589","Paula",2010,10,13,6,20.3,-86,"hurricane","2",85,984,109.3241
"8590","Paula",2010,10,13,12,20.9,-85.9,"hurricane","2",85,987,109.3241
"8591","Paula",2010,10,13,18,21.4,-85.8,"hurricane","1",75,990,103.5702
"8592","Paula",2010,10,14,0,21.8,-85.6,"hurricane","1",75,993,103.5702
"8593","Paula",2010,10,14,6,22.2,-85.2,"hurricane","1",70,995,103.5702
"8594","Paula",2010,10,14,12,22.6,-84.5,"tropical storm","0",60,999,103.5702
"8595","Paula",2010,10,14,15,22.7,-83.9,"tropical storm","0",55,1000,103.5702
"8596","Paula",2010,10,14,18,22.8,-83.5,"tropical storm","0",50,1001,103.5702
"8597","Paula",2010,10,15,0,22.9,-82,"tropical storm","0",40,1004,92.0624
"8598","Paula",2010,10,15,6,22.9,-80.9,"tropical depression","-1",30,1008,0
"8599","Richard",2010,10,20,6,17.8,-82.8,"tropical depression","-1",30,1008,0
"8600","Richard",2010,10,20,12,17.8,-82.3,"tropical depression","-1",30,1008,0
"8601","Richard",2010,10,20,18,17.6,-81.8,"tropical depression","-1",30,1008,0
"8602","Richard",2010,10,21,0,17.3,-81.3,"tropical depression","-1",30,1007,0
"8603","Richard",2010,10,21,6,17,-80.9,"tropical depression","-1",30,1007,0
"8604","Richard",2010,10,21,12,16.7,-80.6,"tropical storm","0",35,1006,103.5702
"8605","Richard",2010,10,21,18,16.3,-80.4,"tropical storm","0",35,1006,103.5702
"8606","Richard",2010,10,22,0,16,-80.5,"tropical storm","0",35,1007,103.5702
"8607","Richard",2010,10,22,6,15.9,-80.7,"tropical storm","0",35,1005,103.5702
"8608","Richard",2010,10,22,12,15.8,-81,"tropical storm","0",35,1006,103.5702
"8609","Richard",2010,10,22,18,15.8,-81.5,"tropical storm","0",40,1006,86.3085
"8610","Richard",2010,10,23,0,15.8,-82.1,"tropical storm","0",40,1006,86.3085
"8611","Richard",2010,10,23,6,15.8,-82.6,"tropical storm","0",45,1004,86.3085
"8612","Richard",2010,10,23,12,15.9,-83.1,"tropical storm","0",50,1000,138.0936
"8613","Richard",2010,10,23,18,16,-83.6,"tropical storm","0",55,998,138.0936
"8614","Richard",2010,10,24,0,16.2,-84.3,"tropical storm","0",60,995,149.6014
"8615","Richard",2010,10,24,6,16.5,-85.2,"hurricane","1",65,992,149.6014
"8616","Richard",2010,10,24,12,16.8,-86.3,"hurricane","1",75,990,161.1092
"8617","Richard",2010,10,24,18,17,-87.3,"hurricane","1",80,984,161.1092
"8618","Richard",2010,10,25,0,17.2,-88.2,"hurricane","2",85,977,161.1092
"8619","Richard",2010,10,25,0,17.2,-88.3,"hurricane","2",85,977,161.1092
"8620","Richard",2010,10,25,6,17.4,-89.2,"hurricane","1",65,988,126.5858
"8621","Richard",2010,10,25,12,17.7,-90,"tropical storm","0",40,997,126.5858
"8622","Richard",2010,10,25,18,18,-90.8,"tropical depression","-1",30,1000,0
"8623","Shary",2010,10,28,18,25.6,-61.2,"tropical depression","-1",30,1006,0
"8624","Shary",2010,10,29,0,26.8,-63,"tropical storm","0",35,1004,155.3553
"8625","Shary",2010,10,29,6,28.1,-64.6,"tropical storm","0",40,1002,155.3553
"8626","Tomas",2010,10,29,6,9,-53.7,"tropical depression","-1",30,1006,0
"8627","Shary",2010,10,29,12,29.3,-65.9,"tropical storm","0",50,998,155.3553
"8628","Tomas",2010,10,29,12,9.8,-55.3,"tropical storm","0",35,1003,132.3397
"8629","Shary",2010,10,29,18,30.2,-65.8,"tropical storm","0",55,993,155.3553
"8630","Tomas",2010,10,29,18,10.8,-56.8,"tropical storm","0",45,998,161.1092
"8631","Shary",2010,10,30,0,31.3,-64,"hurricane","1",65,990,149.6014
"8632","Tomas",2010,10,30,0,11.9,-57.8,"tropical storm","0",55,999,161.1092
"8633","Shary",2010,10,30,6,32.9,-60.9,"hurricane","1",65,989,172.617
"8634","Tomas",2010,10,30,6,12.7,-58.9,"tropical storm","0",60,997,161.1092
"8635","Tomas",2010,10,30,9,13,-59.5,"tropical storm","0",60,997,161.1092
"8636","Shary",2010,10,30,12,35.1,-57.2,"hurricane","1",65,991,172.617
"8637","Tomas",2010,10,30,12,13.1,-60.1,"hurricane","1",65,993,195.6326
"8638","Tomas",2010,10,30,18,13.3,-61,"hurricane","1",80,990,195.6326
"8639","Tomas",2010,10,30,20,13.4,-61.2,"hurricane","2",85,987,195.6326
"8640","Tomas",2010,10,31,0,13.5,-61.7,"hurricane","2",85,982,195.6326
"8641","Tomas",2010,11,1,0,14.1,-65.8,"tropical storm","0",55,997,230.156
"8642","Tomas",2010,10,31,6,13.8,-62.4,"hurricane","2",85,983,195.6326
"8643","Tomas",2010,11,1,6,13.9,-67.1,"tropical storm","0",45,1003,207.1404
"8644","Tomas",2010,10,31,12,14,-63.3,"hurricane","1",80,988,195.6326
"8645","Tomas",2010,11,1,12,13.6,-68.2,"tropical storm","0",40,1005,161.1092
"8646","Tomas",2010,10,31,18,14.2,-64.4,"hurricane","1",65,994,195.6326
"8647","Tomas",2010,11,1,18,13.5,-69.2,"tropical storm","0",40,1005,138.0936
"8648","Tomas",2010,11,2,0,13.5,-70.3,"tropical storm","0",40,1005,115.078
"8649","Tomas",2010,11,2,6,13.5,-71.4,"tropical storm","0",45,1003,115.078
"8650","Tomas",2010,11,2,12,13.5,-72.5,"tropical storm","0",40,1004,115.078
"8651","Tomas",2010,11,2,18,13.6,-73.4,"tropical storm","0",35,1006,103.5702
"8652","Tomas",2010,11,3,0,13.8,-73.9,"tropical depression","-1",30,1006,0
"8653","Tomas",2010,11,3,6,14,-74.3,"tropical depression","-1",30,1006,0
"8654","Tomas",2010,11,3,12,14.3,-74.7,"tropical depression","-1",30,1006,0
"8655","Tomas",2010,11,3,18,14.7,-75.1,"tropical storm","0",35,1004,69.0468
"8656","Tomas",2010,11,4,0,15.1,-75.5,"tropical storm","0",40,1003,69.0468
"8657","Tomas",2010,11,4,6,15.5,-75.9,"tropical storm","0",40,998,86.3085
"8658","Tomas",2010,11,4,12,15.9,-76.2,"tropical storm","0",45,996,86.3085
"8659","Tomas",2010,11,4,18,16.4,-76.2,"tropical storm","0",50,995,115.078
"8660","Tomas",2010,11,5,0,17,-75.7,"tropical storm","0",60,989,138.0936
"8661","Tomas",2010,11,5,6,17.7,-75.2,"hurricane","1",70,985,172.617
"8662","Tomas",2010,11,5,12,18.7,-74.7,"hurricane","1",75,987,195.6326
"8663","Tomas",2010,11,5,18,19.7,-74,"hurricane","1",70,992,195.6326
"8664","Tomas",2010,11,6,0,20.4,-73.1,"tropical storm","0",60,995,172.617
"8665","Tomas",2010,11,6,6,21.4,-71.8,"tropical storm","0",60,992,172.617
"8666","Tomas",2010,11,6,7,21.7,-71.6,"tropical storm","0",60,992,172.617
"8667","Tomas",2010,11,6,12,22.6,-70.9,"tropical storm","0",60,990,172.617
"8668","Tomas",2010,11,6,18,23.8,-70.3,"hurricane","1",65,988,201.3865
"8669","Tomas",2010,11,7,0,24.9,-69.8,"hurricane","1",70,987,201.3865
"8670","Tomas",2010,11,7,6,25.4,-69.6,"hurricane","1",65,990,201.3865
"8671","Tomas",2010,11,7,12,25.7,-69.5,"tropical storm","0",60,992,258.9255
"8672","Tomas",2010,11,7,18,26,-69.3,"tropical storm","0",50,992,258.9255
"8673","Don",2011,7,27,6,21.6,-85.7,"tropical depression","-1",30,1007,0
"8674","Don",2011,7,27,12,21.8,-86.2,"tropical depression","-1",30,1006,0
"8675","Don",2011,7,27,18,22,-86.7,"tropical storm","0",35,1003,46.0312
"8676","Don",2011,7,28,0,22.3,-87.4,"tropical storm","0",35,1000,46.0312
"8677","Don",2011,7,28,6,22.9,-88.4,"tropical storm","0",35,1000,69.0468
"8678","Don",2011,7,28,12,23.7,-89.5,"tropical storm","0",40,1001,69.0468
"8679","Don",2011,7,28,18,24.2,-90.7,"tropical storm","0",40,1004,69.0468
"8680","Don",2011,7,29,0,24.6,-91.9,"tropical storm","0",45,997,69.0468
"8681","Don",2011,7,29,6,25.1,-93.1,"tropical storm","0",45,1000,69.0468
"8682","Don",2011,7,29,12,25.8,-94.3,"tropical storm","0",45,1002,69.0468
"8683","Don",2011,7,29,18,26.4,-95.5,"tropical storm","0",45,1004,69.0468
"8684","Don",2011,7,30,0,27,-96.9,"tropical storm","0",35,1006,69.0468
"8685","Don",2011,7,30,2,27.3,-97.4,"tropical depression","-1",30,1007,0
"8686","Emily",2011,8,2,0,14.9,-61.4,"tropical storm","0",40,1007,86.3085
"8687","Emily",2011,8,2,6,15.1,-62.5,"tropical storm","0",40,1007,86.3085
"8688","Emily",2011,8,2,12,15.4,-63.6,"tropical storm","0",40,1006,86.3085
"8689","Emily",2011,8,2,18,15.7,-64.8,"tropical storm","0",40,1005,86.3085
"8690","Emily",2011,8,3,0,16,-66.2,"tropical storm","0",45,1004,155.3553
"8691","Emily",2011,8,3,6,16.3,-67.7,"tropical storm","0",45,1003,155.3553
"8692","Emily",2011,8,3,12,16.6,-69.1,"tropical storm","0",45,1003,120.8319
"8693","Emily",2011,8,3,18,16.8,-70.3,"tropical storm","0",45,1003,120.8319
"8694","Emily",2011,8,4,0,16.9,-70.7,"tropical storm","0",45,1003,115.078
"8695","Emily",2011,8,4,6,16.9,-71.3,"tropical storm","0",45,1004,115.078
"8696","Emily",2011,8,4,12,17.3,-72.2,"tropical storm","0",45,1006,115.078
"8697","Emily",2011,8,6,18,26.4,-78.2,"tropical depression","-1",30,1011,0
"8698","Emily",2011,8,7,0,27.2,-78.1,"tropical storm","0",35,1010,69.0468
"8699","Emily",2011,8,7,6,28.4,-77.4,"tropical storm","0",35,1009,69.0468
"8700","Franklin",2011,8,12,18,35.6,-64.7,"tropical depression","-1",30,1009,0
"8701","Franklin",2011,8,13,0,36.6,-63,"tropical depression","-1",30,1008,0
"8702","Franklin",2011,8,13,6,37.6,-61.1,"tropical storm","0",35,1006,69.0468
"8703","Franklin",2011,8,13,12,38.6,-59,"tropical storm","0",40,1004,69.0468
"8704","Gert",2011,8,13,18,27.3,-60.6,"tropical depression","-1",30,1011,0
"8705","Gert",2011,8,14,0,27.5,-61.5,"tropical depression","-1",30,1011,0
"8706","Gert",2011,8,14,6,27.7,-62.3,"tropical storm","0",35,1011,69.0468
"8707","Gert",2011,8,14,12,28.1,-62.9,"tropical storm","0",40,1010,69.0468
"8708","Gert",2011,8,14,18,28.8,-63.1,"tropical storm","0",40,1009,69.0468
"8709","Gert",2011,8,15,0,29.6,-63.3,"tropical storm","0",45,1006,69.0468
"8710","Gert",2011,8,15,6,30.6,-63.4,"tropical storm","0",50,1003,103.5702
"8711","Gert",2011,8,15,12,31.6,-63.2,"tropical storm","0",55,1000,120.8319
"8712","Gert",2011,8,15,18,32.9,-62.7,"tropical storm","0",50,1003,120.8319
"8713","Gert",2011,8,16,0,34.2,-61.6,"tropical storm","0",45,1005,103.5702
"8714","Gert",2011,8,16,6,35.6,-60.3,"tropical storm","0",45,1007,103.5702
"8715","Harvey",2011,8,19,0,15.4,-82,"tropical depression","-1",30,1006,0
"8716","Harvey",2011,8,19,6,15.7,-82.7,"tropical depression","-1",30,1005,0
"8717","Harvey",2011,8,19,12,15.9,-83.4,"tropical storm","0",35,1003,34.5234
"8718","Harvey",2011,8,19,18,16,-84.1,"tropical storm","0",40,1001,40.2773
"8719","Harvey",2011,8,20,0,16.1,-84.9,"tropical storm","0",45,995,40.2773
"8720","Harvey",2011,8,20,6,16.3,-85.8,"tropical storm","0",50,994,63.2929
"8721","Harvey",2011,8,20,12,16.6,-87,"tropical storm","0",50,998,69.0468
"8722","Harvey",2011,8,20,17,17,-88.3,"tropical storm","0",55,995,NA
"8723","Harvey",2011,8,20,18,17,-88.3,"tropical storm","0",55,995,69.0468
"8724","Harvey",2011,8,21,0,17.3,-89.6,"tropical storm","0",35,1003,34.5234
"8725","Harvey",2011,8,21,6,17.6,-90.8,"tropical depression","-1",30,1005,0
"8726","Harvey",2011,8,21,12,18,-92,"tropical depression","-1",30,1005,0
"8727","Harvey",2011,8,21,18,18.5,-93.3,"tropical depression","-1",30,1005,0
"8728","Harvey",2011,8,22,0,18.7,-94.8,"tropical storm","0",35,1005,80.5546
"8729","Harvey",2011,8,22,2,18.7,-95.2,"tropical storm","0",35,1005,80.5546
"8730","Harvey",2011,8,22,6,18.6,-96.2,"tropical depression","-1",25,1006,0
"8731","Harvey",2011,8,22,12,18.1,-97.2,"tropical depression","-1",20,1007,0
"8732","Ten",2011,8,25,0,12.3,-29,"tropical depression","-1",30,1006,0
"8733","Ten",2011,8,25,6,12.7,-30.1,"tropical depression","-1",30,1006,0
"8734","Ten",2011,8,25,12,13.1,-31.2,"tropical depression","-1",30,1008,0
"8735","Ten",2011,8,25,18,13.5,-32.1,"tropical depression","-1",30,1008,0
"8736","Ten",2011,8,26,0,13.9,-32.9,"tropical depression","-1",30,1009,0
"8737","Ten",2011,8,26,6,14.4,-33.3,"tropical depression","-1",30,1009,0
"8738","Ten",2011,8,26,12,14.8,-33.5,"tropical depression","-1",30,1009,0
"8739","Ten",2011,8,26,18,15.3,-33.7,"tropical depression","-1",30,1009,0
"8740","Katia",2011,8,29,6,9.5,-25.6,"tropical depression","-1",25,1009,0
"8741","Katia",2011,8,29,12,9.9,-27,"tropical depression","-1",30,1008,0
"8742","Katia",2011,8,29,18,10.6,-28.2,"tropical depression","-1",30,1008,0
"8743","Katia",2011,8,30,0,11,-29.6,"tropical storm","0",35,1006,34.5234
"8744","Katia",2011,8,30,6,11.5,-31.1,"tropical storm","0",40,1004,34.5234
"8745","Katia",2011,8,30,12,12,-32.9,"tropical storm","0",45,1001,92.0624
"8746","Katia",2011,8,30,18,12.6,-34.6,"tropical storm","0",50,997,115.078
"8747","Katia",2011,8,31,0,13.1,-36.4,"tropical storm","0",50,997,126.5858
"8748","Katia",2011,9,1,0,14.8,-43.5,"hurricane","1",65,988,218.6482
"8749","Al202011",2011,9,1,0,37.3,-63.9,"tropical depression","-1",25,1011,0
"8750","Katia",2011,8,31,6,13.6,-38.2,"tropical storm","0",55,994,138.0936
"8751","Katia",2011,9,1,6,15.1,-45.2,"hurricane","1",65,988,230.156
"8752","Al202011",2011,9,1,6,37.4,-63.7,"tropical depression","-1",30,1008,0
"8753","Katia",2011,8,31,12,14,-40,"tropical storm","0",55,994,161.1092
